itemid,label,fluid,category
226531,Admission Weight (lbs.),,General
226512,Admission Weight (Kg),,General
227428,SOFA Score,,General
226183,Estimated Energy Needs/Kg,,General
224639,Daily Weight,,General
226184,Estimated Protein Needs/Kg,,General
229669,Pulmonary Atrtery Pressure Signal - Systolic,,Impella
228159,Purge Solution Flow Rate,,Impella
228149,ABI Brachial BP L (Impella),,Impella
229678,Purge Solution Flow Rate (R),,Impella
229897,Cardiac Output (CO) (Impella),,Impella
229311,Motor Current (mA) High,,Impella
228154,Flow Rate (Impella),,Impella
228148,ABI Ankle BP R (Impella),,Impella
229312,Motor Current (mA) Low,,Impella
229898,LVEDP (Impella),,Impella
229899,Left Ventricular Pressure Signal - Systolic,,Impella
229671,Flow Rate (Impella) (R),,Impella
229668,Pulmonary Artery Pressure Signal - Diastolic,,Impella
228151,Aortic Pressure Signal - Diastolic,,Impella
229673,Motor Current (mA) High (R),,Impella
229674,Motor Current (mA) Low (R),,Impella
224314,ABI Brachial BP R (Impella),,Impella
229900,Left Ventricular Pressure Signal - Diastolic,,Impella
224318,ABI Ankle BP L (Impella),,Impella
228152,Aortic Pressure Signal - Systolic,,Impella
228158,Purge Pressure,,Impella
229896,Cardiac Power Output (CPO),,Impella
229677,Purge Pressure (R),,Impella
223880,ZFree Form Intake,,ZIntake
223877,ZCath Lab Intake,,ZIntake
223878,ZOR Intake,,ZIntake
223881,ZGU Irrigant Intake,,ZIntake
223879,ZPACU Intake,,ZIntake
225959,Medication Added Amount  #1 (Peritoneal Dialysis),,Dialysis
227438,Volume not removed,,Dialysis
228004,Citrate (ACD-A),,Dialysis
227639,Medication Added Amount  #2 (Peritoneal Dialysis),,Dialysis
225183,Current Goal,,Dialysis
229247,Trans Membrane Pressure,,Dialysis
225807,Volume Out (PD),,Dialysis
224154,Dialysate Rate,,Dialysis
224153,Replacement Rate,,Dialysis
225806,Volume In (PD),,Dialysis
224149,Access Pressure,,Dialysis
224144,Blood Flow (ml/min),,Dialysis
224152,Return Pressure,,Dialysis
226499,Hemodialysis Output,,Dialysis
225810,Dwell Time (Peritoneal Dialysis),,Dialysis
228006,Post Filter Replacement Rate,,Dialysis
224191,Hourly Patient Fluid Removal,,Dialysis
224150,Filter Pressure,,Dialysis
224151,Effluent Pressure,,Dialysis
224404,ART Lumen Volume,,Dialysis
224406,VEN Lumen Volume,,Dialysis
226457,Ultrafiltrate Output,,Dialysis
228005,PBP (Prefilter) Replacement Rate,,Dialysis
224145,Heparin Dose (per hour),,Dialysis
229248,Pressure Drop,,Dialysis
227872,Recovery RR - Aerobic Capacity,,OT Notes
227867,Activity O2 Sat - Aerobic Capacity,,OT Notes
227925,Activity RR - Aerobic Activity Response,,OT Notes
227930,Recovery HR - Aerobic Activity Response,,OT Notes
227866,Activity RR - Aerobic Capacity,,OT Notes
227870,Recovery HR - Aerobic Capacity,,OT Notes
227864,Activity HR - Aerobic Capacity,,OT Notes
227873,Recovery O2 Sat - Aerobic Capacity,,OT Notes
227919,Rest O2 Sat - Aerobic Activity Response,,OT Notes
227860,Rest RR - Aerobic Capacity,,OT Notes
227923,Activity HR - Aerobic Activity Response,,OT Notes
227858,Rest HR - Aerobic Capacity,,OT Notes
227918,Rest RR - Aerobic Activity Response,,OT Notes
227861,Rest O2 Sat - Aerobic Capacity,,OT Notes
227926,Activity O2 sat - Aerobic Activity Response,,OT Notes
227932,Recovery RR - Aerobic Activity Response,,OT Notes
227916,Rest HR -  Aerobic Activity Response,,OT Notes
227933,Recovery O2 sat - Aerobic Activity Response,,OT Notes
229263,Speed (RVAD),,Centrimag
229255,Flow (RVAD),,Centrimag
229254,Flow (LVAD),,Centrimag
229257,Flow Alarm (Hi) (RVAD),,Centrimag
229258,Flow Alarm (Lo) (LVAD),,Centrimag
229262,Speed (LVAD),,Centrimag
229259,Flow Alarm (Lo) (RVAD),,Centrimag
229256,Flow Alarm (Hi) (LVAD),,Centrimag
229304,Flow (L/min) (HeartWare),,Heartware
229303,Speed (RPM) (HeartWare),,Heartware
229307,Low Flow Alarm (HeartWare),,Heartware
229306,HCT (HeartWare),,Heartware
229305,Power (Watts) (HeartWare),,Heartware
229308,High Power Alarm (HeartWare),,Heartware
227215,Succynlocholine (Intubation),,Intubation
227214,Cis-atracurium (Intubation),,Intubation
227211,Ketamine (Intubation),,Intubation
227212,Etomidate (Intubation),,Intubation
229789,Phenylephrine (Intubation),,Intubation
227210,Propofol (Intubation),,Intubation
229792,Estimated Blood Loss (Intub),,Intubation
227213,Vecuronium (Intubation),,Intubation
229788,Rocuronium (Intubation),,Intubation
227777,Skeletal Traction #3 - Pounds,,Treatments
228392,Alsius Bath Temp,,Treatments
227776,Skeletal Traction #2 - Pounds,,Treatments
227628,Arctic Sun Water Temp,,Treatments
226170,Head of Bed Measurement,,Treatments
227775,Skeletal Traction #1 - Pounds,,Treatments
227627,Arctic Sun/Alsius Set Temp,,Treatments
227778,Skeletal Traction #4 - Pounds,,Treatments
229826,Low Flow Alarm (VAD),,Durable VAD
229859,Power (Watts) (VAD),,Durable VAD
229828,Pulsatility Index (VAD),,Durable VAD
229824,HCT (VAD),,Durable VAD
229829,Speed (VAD),,Durable VAD
229823,Flow (VAD),,Durable VAD
229827,Mean BP (VAD),,Durable VAD
229825,High Watts Alarm (VAD),,Durable VAD
229832,ZzWaveform Variability (VAD)old,,Durable VAD
229895,Low Speed Limit (VAD),,Durable VAD
229834,Waveform Peak (VAD),,Durable VAD
229835,Waveform Trough (VAD),,Durable VAD
227527,ADA-A (500ml),,Medications
227521,KCL Bolus),,Medications
220245,CO2 production,,Respiratory
224688,Respiratory Rate (Set),,Respiratory
224695,Peak Insp. Pressure,,Respiratory
224697,Mean Airway Pressure,,Respiratory
224705,P High (APRV),,Respiratory
224711,Recruitment Duration,,Respiratory
227582,BiPap O2 Flow,,Respiratory
229663,Pinsp (Hamilton),,Respiratory
224418,Cuff Volume (mL),,Respiratory
224687,Minute Volume,,Respiratory
227579,BiPap EPAP,,Respiratory
229407,PFRatio_Value,,Respiratory
223876,Apnea Interval,,Respiratory
224704,ATC %,,Respiratory
224728,Peak Exp Flow Rate,,Respiratory
224726,O2 Consumption,,Respiratory
224745,Respiratory Quotient,,Respiratory
224746,Transpulmonary Pressure (Exp. Hold),,Respiratory
226871,Expiratory Ratio,,Respiratory
227287,O2 Flow (additional cannula),,Respiratory
224706,P Low (APRV),,Respiratory
228878,PeCO2,,Respiratory
224727,Resting Energy Expenditure,,Respiratory
225277,ETT Position (cm at teeth),,Respiratory
227581,BiPap bpm (S/T -Back up),,Respiratory
224699,ZAuto Peep Level,,Respiratory
229659,% Minute Volume,,Respiratory
224709,T Low (APRV),,Respiratory
229665,Resistance Insp,,Respiratory
223834,O2 Flow,,Respiratory
224169,MDI #1 Puff,,Respiratory
224690,Respiratory Rate (Total),,Respiratory
229406,PFImputedValue,,Respiratory
220283,Resistance,,Respiratory
224422,Spont RR,,Respiratory
224691,Flow Rate (L/min),,Respiratory
229664,Resistance Exp,,Respiratory
224421,Spont Vt,,Respiratory
229662,Pminimum,,Respiratory
229405,PF Value,,Respiratory
223872,Inspired Gas Temp.,,Respiratory
224684,Tidal Volume (set),,Respiratory
224417,Cuff Pressure,,Respiratory
224749,Nitric Oxide,,Respiratory
220277,O2 saturation pulseoxymetry,,Respiratory
227565,Ventilator Tank #1,,Respiratory
220210,Respiratory Rate,,Respiratory
224747,Transpulmonary Pressure (Insp. Hold),,Respiratory
224703,ZATC Tube #,,Respiratory
224748,Cont Neb - Dose (mg/hr/drug),,Respiratory
227566,Ventilator Tank #2,,Respiratory
224685,Tidal Volume (observed),,Respiratory
224696,Plateau Pressure,,Respiratory
224743,Vd/Vt Ratio,,Respiratory
224707,T High (APRV),,Respiratory
223835,Inspired O2 Fraction,,Respiratory
224701,PSV Level,,Respiratory
224750,Nitric Oxide Tank Pressure,,Respiratory
227187,Pinsp (Draeger only),,Respiratory
229394,SF Ratio Value,,Respiratory
229408,PFImputedRatio_Value,,Respiratory
224689,Respiratory Rate (spontaneous),,Respiratory
224700,Total PEEP Level,,Respiratory
224702,PCV Level,,Respiratory
227580,BiPap IPAP,,Respiratory
224172,MDI #2 Puff,,Respiratory
224420,Vital Cap,,Respiratory
220339,PEEP set,,Respiratory
223873,Paw High,,Respiratory
223874,Vti High,,Respiratory
224419,Negative Insp. Force,,Respiratory
224175,MDI #3 Puff,,Respiratory
229660,RCexp (Measured Time Constant),,Respiratory
224686,Tidal Volume (spontaneous),,Respiratory
224710,Recruitment Press,,Respiratory
224738,Inspiratory Time,,Respiratory
223875,Fspn High,,Respiratory
224178,Small Volume Neb Dose #2,,Respiratory
226873,Inspiratory Ratio,,Respiratory
220218,Vital Capacity,,Respiratory
229393,PF Ratio Value,,Respiratory
229661,Compliance,,Respiratory
228435,Volume instilled (MBAL),,Bronchoscopy
229794,Estimated Blood Loss (MBAL),,Bronchoscopy
228436,Volume obtained (MBAL),,Bronchoscopy
229790,Estimated Blood Loss (Bronch),,Bronchoscopy
223775,VAD Beat Rate R,,Hemodynamics
220059,Pulmonary Artery Pressure systolic,,Hemodynamics
229235,Brain Tissue Oxygenation,,Hemodynamics
224659,Vacuum Assist,,Hemodynamics
228876,HM II- Power,,Hemodynamics
228874,HM II- Speed (RPM),,Hemodynamics
227546,SVV (Arterial),,Hemodynamics
220069,Left Artrial Pressure,,Hemodynamics
227543,CO (Arterial),,Hemodynamics
228873,HM II- Flow,,Hemodynamics
224363,VAD Beat Rate L,,Hemodynamics
220060,Pulmonary Artery Pressure diastolic,,Hemodynamics
223772,SvO2,,Hemodynamics
227066,Cerebral Perfusion Pressure,,Hemodynamics
224660,ECMO,,Hemodynamics
227989,Intra Cranial Pressure #2,,Hemodynamics
220061,Pulmonary Artery Pressure mean,,Hemodynamics
220074,Central Venous Pressure,,Hemodynamics
223771,PCWP,,Hemodynamics
228872,HM II- Mean BP,,Hemodynamics
223773,PA Line cm Mark,,Hemodynamics
220125,Left Ventricular Assit Device Flow,,Hemodynamics
228875,HM II- PI,,Hemodynamics
224842,Cardiac Output (CCO),,Hemodynamics
220765,Intra Cranial Pressure,,Hemodynamics
227547,SV (Arterial),,Hemodynamics
220088,Cardiac Output (thermodilution),,Hemodynamics
227549,ScvO2 (Presep),,Hemodynamics
229236,Cerebral Temperature (C),,Hemodynamics
220128,Right Ventricular Assist Device Flow,,Hemodynamics
226272,EF (CCO),,Hemodynamics
229382,Orientation Score (new)_OLD_1,,Neurological
229795,Estimated Blood Loss (Para),,Paracentesis
225261,Fluid removed (PACEN),,Paracentesis
225257,Lidocaine 1% (PACEN),,Paracentesis
226011,Number of attempts (PACEN),,Paracentesis
228189,CO-Tandem Heart Flow,,Tandem Heart
228190,Infusate Drops/Minute,,Tandem Heart
228195,Pump Speed,,Tandem Heart
228192,Oxygenator Sweep Rate,,Tandem Heart
228191,Infusion Pressure of Line,,Tandem Heart
228198,Tandem Heart Flow,,Tandem Heart
227105,Catheter insertion length (CVL),,CVL Insertion
228384,Number of days (CVL),,CVL Insertion
229782,Estimated Blood Loss (CVL),,CVL Insertion
224410,PCA bolus,,Pain/Sedation
230050,PNC-1 Bolus (mL),,Pain/Sedation
228444,BIS Index Range,,Pain/Sedation
224662,Current Used/mA,,Pain/Sedation
230058,PNC-2 Infusion Rate (mL/hr),,Pain/Sedation
224328,PCA dose,,Pain/Sedation
227812,Medication Infusion Rate - Adjunctive Pain Management,,Pain/Sedation
224663,PCA attempt,,Pain/Sedation
224329,PCA lockout (min),,Pain/Sedation
224367,Epidural Total Dose (mL),,Pain/Sedation
230051,PNC-1 Infusion Rate (mL/hr),,Pain/Sedation
224331,PCA basal rate (mL/hour),,Pain/Sedation
224366,Epidural Infusion Rate (mL/hr),,Pain/Sedation
230057,PNC-2 Bolus (mL),,Pain/Sedation
224330,PCA 1 hour limit,,Pain/Sedation
224661,Baseline Current/mA,,Pain/Sedation
224665,PCA total dose,,Pain/Sedation
224411,Epidural Bolus (mL),,Pain/Sedation
224332,PCA inject,,Pain/Sedation
224505,Lidocaine 1% (THCEN),,Thoracentesis
229798,Estimated Blood Loss (Thora),,Thoracentesis
225246,Fluid Removed (THCEN),,Thoracentesis
228090,Number of attempts (THCEN),,Thoracentesis
229317,StO2,,Cardiovascular
228284,FM Time spent,,Family Mtg Note
224498,Amount of fluid removed (LP),,Lumbar Puncture
224491,Lidocaine 1% (LP),,Lumbar Puncture
229793,Estimated Blood Loss (LP),,Lumbar Puncture
228711,Time spent,,MD Progress Note
229160,Timespent,,MD Progress Note
228479,Number of Operators (Gen Proc),,Generic Proc Note
228478,Number of Attempts (Gen Proc),,Generic Proc Note
229791,Estimated Blood Loss (GenProc),,Generic Proc Note
226862,PA %O2 Saturation (PA Line),,PA Line Insertion
226851,RV diastolic pressure(PA Line),,PA Line Insertion
226863,PVR %O2 Saturation (PA Line),,PA Line Insertion
226849,RA (mean) pressure (PA Line),,PA Line Insertion
226861,ART %O2 saturation (PA Line),,PA Line Insertion
226854,PCWP (v wave) (PA Line),,PA Line Insertion
226859,CI pressure (PA Line),,PA Line Insertion
226852,PA systolic pressure(PA Line),,PA Line Insertion
228119,Depth at which wedge obtained (PA Line),,PA Line Insertion
226855,PCWP (mean) (PA Line),,PA Line Insertion
226858,CO pressure (PA Line),,PA Line Insertion
226865,SVR %O2 Saturation (PA Line),,PA Line Insertion
226857,PA mean pressure (PA Line),,PA Line Insertion
226853,PA diastolic pressure(PA Line),,PA Line Insertion
229796,Estimated Blood Loss (PACath),,PA Line Insertion
226850,RV systolic pressure(PA Line),,PA Line Insertion
226860,RA %O2 Saturation (PA Line),,PA Line Insertion
224899,Impaired Skin Depth #6,,Skin - Impairment
228629,Pressure Ulcer #10- Width,,Skin - Impairment
228725,Pressure ulcer #3- Length,,Skin - Impairment
224900,Impaired Skin Depth #7,,Skin - Impairment
228616,Pressure Ulcer #7- Depth,,Skin - Impairment
228619,Pressure Ulcer #10- Depth,,Skin - Impairment
228614,Pressure Ulcer #5- Depth,,Skin - Impairment
227603,Impaired Skin Length #10,,Skin - Impairment
228612,Pressure Ulcer #3- Depth,,Skin - Impairment
224951,Impaired Skin Width #2,,Skin - Impairment
228621,Pressure Ulcer #2- Width,,Skin - Impairment
228727,Pressure ulcer #5- Length,,Skin - Impairment
224955,Impaired Skin Width #6,,Skin - Impairment
224917,Impaired Skin Length #3,,Skin - Impairment
228623,Pressure Ulcer #4- Width,,Skin - Impairment
228729,Pressure ulcer #7- Length,,Skin - Impairment
224919,Impaired Skin Length #5,,Skin - Impairment
228613,Pressure Ulcer #4- Depth,,Skin - Impairment
228624,Pressure Ulcer #5- Width,,Skin - Impairment
224896,Impaired Skin Depth #3,,Skin - Impairment
224921,Impaired Skin Length #7,,Skin - Impairment
228610,Pressure Ulcer #1- Depth,,Skin - Impairment
228723,Pressure ulcer #1- Length,,Skin - Impairment
224953,Impaired Skin Width #4,,Skin - Impairment
228626,Pressure Ulcer #7- Width,,Skin - Impairment
224922,Impaired Skin Length #8,,Skin - Impairment
224920,Impaired Skin Length #6,,Skin - Impairment
227615,Impaired Skin Width #10,,Skin - Impairment
228730,Pressure ulcer #8- Length,,Skin - Impairment
228731,Pressure ulcer #9- Length,,Skin - Impairment
224898,Impaired Skin Depth #5,,Skin - Impairment
224562,Impaired Skin Length #1,,Skin - Impairment
224563,Impaired Skin Depth #1,,Skin - Impairment
228611,Pressure Ulcer #2- Depth,,Skin - Impairment
228625,Pressure Ulcer #6- Width,,Skin - Impairment
228724,Pressure ulcer #2- Length,,Skin - Impairment
228615,Pressure Ulcer #6- Depth,,Skin - Impairment
227596,Impaired Skin Depth #9,,Skin - Impairment
224897,Impaired Skin Depth #4,,Skin - Impairment
228617,Pressure Ulcer #8- Depth,,Skin - Impairment
224957,Impaired Skin Width #8,,Skin - Impairment
227597,Impaired Skin Depth #10,,Skin - Impairment
224895,Impaired Skin Depth #2,,Skin - Impairment
228620,Pressure Ulcer #1- Width,,Skin - Impairment
224918,Impaired Skin Length #4,,Skin - Impairment
224956,Impaired Skin Width #7,,Skin - Impairment
228622,Pressure Ulcer #3- Width,,Skin - Impairment
228627,Pressure Ulcer #8- Width,,Skin - Impairment
227602,Impaired Skin Length #9,,Skin - Impairment
228728,Pressure ulcer #6- Length,,Skin - Impairment
228628,Pressure Ulcer #9- Width,,Skin - Impairment
224954,Impaired Skin Width #5,,Skin - Impairment
224901,Impaired Skin Depth #8,,Skin - Impairment
224952,Impaired Skin Width #3,,Skin - Impairment
228618,Pressure Ulcer #9- Depth,,Skin - Impairment
228732,Pressure ulcer #10- Length,,Skin - Impairment
224916,Impaired Skin Length #2,,Skin - Impairment
228726,Pressure ulcer #4- Length,,Skin - Impairment
224846,Impaired Skin Width #1,,Skin - Impairment
227614,Impaired Skin Width #9,,Skin - Impairment
226775,SodiumApacheIIScore,,Scores - APACHE II
226764,HrApacheIIValue,,Scores - APACHE II
226754,FiO2ApacheIIValue,,Scores - APACHE II
226768,PhApacheIIScore,,Scores - APACHE II
226770,PO2ApacheIIValue,,Scores - APACHE II
226759,HCO3ApacheIIValue,,Scores - APACHE II
226751,CreatinineApacheIIScore,,Scores - APACHE II
226772,PotassiumApacheIIValue,,Scores - APACHE II
226749,ChpApacheIIScore,,Scores - APACHE II
226765,MapApacheIIScore,,Scores - APACHE II
226752,CreatinineApacheIIValue,,Scores - APACHE II
226776,SodiumApacheIIValue,,Scores - APACHE II
226738,AgeApacheIIScore,,Scores - APACHE II
226773,RrApacheIIScore,,Scores - APACHE II
226774,RRApacheIIValue,,Scores - APACHE II
226744,APACHE II PDR - Adjusted,,Scores - APACHE II
226771,PotassiumApacheIIScore,,Scores - APACHE II
226778,TempApacheIIValue,,Scores - APACHE II
226761,HematocritApacheIIScore,,Scores - APACHE II
226739,AgeApacheIIValue,,Scores - APACHE II
226763,HrApacheIIScore,,Scores - APACHE II
226766,MapApacheIIValue,,Scores - APACHE II
226769,PHApacheIIValue,,Scores - APACHE II
226743,APACHE II,,Scores - APACHE II
226777,TempApacheIIScore,,Scores - APACHE II
226737,AaDO2ApacheIIValue,,Scores - APACHE II
226745,APACHE II Predecited Death Rate,,Scores - APACHE II
226779,WbcApacheIIScore,,Scores - APACHE II
226762,HematocritApacheIIValue,,Scores - APACHE II
226755,GcsApacheIIScore,,Scores - APACHE II
226760,HCO3Score,,Scores - APACHE II
226780,WBCApacheIIValue,,Scores - APACHE II
226753,DswfApacheScore,,Scores - APACHE II
226767,OxygenApacheIIScore,,Scores - APACHE II
226226,Enteral Nutriton Residuals,,Nutrition - Enteral
227100,Catheter insertion length (PICC),,PICC Line Insertion
229797,Estimated Blood Loss (PICC),,PICC Line Insertion
224166,Doppler BP,,Routine Vital Signs
224359,QTc,,Routine Vital Signs
225309,ART BP Systolic,,Routine Vital Signs
224645,Orthostatic BPs lying,,Routine Vital Signs
224646,Orthostatic BPs sitting,,Routine Vital Signs
220052,Arterial Blood Pressure mean,,Routine Vital Signs
226094,Orthostatic BPd sitting,,Routine Vital Signs
227242,Manual Blood Pressure Diastolic Right,,Routine Vital Signs
220180,Non Invasive Blood Pressure diastolic,,Routine Vital Signs
223761,Temperature Fahrenheit,,Routine Vital Signs
227243,Manual Blood Pressure Systolic Right,,Routine Vital Signs
